"rgn_id","species_code","year","tonnes"
1,330,2012,16
1,331,2003,0
1,331,2004,0
1,331,2005,0
1,331,2006,0
1,331,2007,0
1,331,2008,0
1,331,2009,0
1,331,2010,0
1,331,2011,0
1,331,2012,0
1,332,2003,40
1,332,2004,40
1,332,2005,40
1,332,2006,40
1,332,2007,40
1,332,2008,40
1,332,2009,40
1,332,2010,35
1,332,2011,30
1,332,2012,30
1,333,2003,0
1,333,2004,0
1,333,2005,0
1,333,2006,0
1,333,2007,0
1,333,2008,0
1,333,2009,0
1,333,2010,0
1,333,2011,0
1,333,2012,0
1,334,2003,10
1,334,2004,10
1,334,2005,10
1,334,2006,12
1,334,2007,12
1,334,2008,12
1,334,2009,12
1,334,2010,12
1,334,2011,11
1,334,2012,11
1,335,2003,0
1,335,2004,0
1,335,2005,0
1,335,2006,0
1,335,2007,0
1,335,2008,0
1,335,2009,0
1,335,2010,0
1,335,2011,0
1,335,2012,0
1,336,2003,0
1,336,2004,0
1,336,2005,0
1,336,2006,0
1,336,2007,0
1,336,2008,0
1,336,2009,0
1,336,2010,0
1,336,2011,0
1,336,2012,0
1,337,2003,8
1,337,2004,0
1,337,2005,0
1,337,2006,0
1,337,2007,0
1,337,2008,0
1,337,2009,0
1,337,2010,0
1,337,2011,0
1,337,2012,0
1,338,2003,3768
1,338,2004,3900
1,338,2005,7000
1,338,2006,13428
1,338,2007,13500
1,338,2008,15727
1,338,2009,13623
1,338,2010,21921
1,338,2011,15944
1,338,2012,12264
1,339,2011,19
1,339,2012,7
1,340,2011,18
1,340,2012,7
1,341,2003,162
1,341,2004,162
1,341,2005,162
1,341,2006,160
1,341,2007,160
1,341,2008,77
1,341,2009,0
1,341,2010,0
1,341,2011,29
1,341,2012,11
1,342,2011,7
1,342,2012,3
1,343,2003,16527
1,343,2004,18036
1,343,2005,20873
1,343,2006,26956
1,343,2007,26333
1,343,2008,26586
1,343,2009,14626
1,343,2010,11054
1,343,2011,16960
1,343,2012,0
1,344,2003,6
1,344,2004,6
1,344,2005,6
1,344,2006,0
1,344,2007,0
1,344,2008,0
1,344,2009,0
1,344,2010,0
1,344,2011,0
1,344,2012,0
1,345,2003,1400
1,345,2004,1025
1,345,2005,568
1,345,2006,812
1,345,2007,1545
1,345,2008,2785
1,345,2009,2405
1,345,2010,2427
1,345,2011,3021
1,345,2012,3089
1,346,2003,380
1,346,2004,636
1,346,2005,636
1,346,2006,1598
1,346,2007,1467
1,346,2008,1502
1,346,2009,1805
1,346,2010,1317
1,346,2011,877
1,346,2012,893
1,347,2003,95
1,347,2004,0
1,347,2005,0
1,347,2006,110
1,347,2007,31
1,347,2008,39
1,347,2009,49
1,347,2010,72
1,347,2011,33
1,347,2012,13
1,348,2003,1875
1,348,2004,4082
1,348,2005,4060
1,348,2006,4602
1,348,2007,903
1,348,2008,0
1,348,2009,0
1,348,2010,0
1,348,2011,0
1,348,2012,0
1,349,2003,1833
1,349,2004,2538
1,349,2005,2428
1,349,2006,622
1,349,2007,294
1,349,2008,330
1,349,2009,714
1,349,2010,1068
1,349,2011,1083
1,349,2012,2923
1,350,2003,0
1,350,2004,0
1,350,2005,0
1,350,2006,0
1,350,2007,0
1,350,2008,0
1,350,2009,0
1,350,2010,0
1,350,2011,0
1,350,2012,0
1,351,2003,4
1,351,2004,4
1,351,2005,4
1,351,2006,0
1,351,2007,0
1,351,2008,10
1,351,2009,49
1,351,2010,32
1,351,2011,46
1,351,2012,63
1,352,2003,80
1,352,2004,0
1,352,2005,0
1,352,2006,0
1,352,2007,0
1,352,2008,0
1,352,2009,0
1,352,2010,0
1,352,2011,0
1,352,2012,0
1,353,2003,65
1,353,2004,72
1,353,2005,72
1,353,2006,42
1,353,2007,0
1,353,2008,0
1,353,2009,0
1,353,2010,0
1,353,2011,0
1,353,2012,0
1,354,2003,180
1,354,2004,137
1,354,2005,124
1,354,2006,0
1,354,2007,0
1,354,2008,0
1,354,2009,0
1,354,2010,0
1,354,2011,0
1,354,2012,0
1,355,2003,0
1,355,2004,0
1,355,2005,0
1,355,2006,0
1,355,2007,0
1,355,2008,0
1,355,2009,0
1,355,2010,0
1,355,2011,0
1,355,2012,0
1,356,2003,32
1,356,2004,46
1,356,2005,46
1,356,2006,0
1,356,2007,70
1,356,2008,51
1,356,2009,68
1,356,2010,46
1,356,2011,20
1,356,2012,28
1,357,2003,217360
1,357,2004,224742
1,357,2005,259410
1,357,2006,260310
1,357,2007,185730
1,357,2008,139600
1,357,2009,180160
1,357,2010,0
1,357,2011,250000
1,357,2012,253800
1,358,2003,2000
1,358,2004,3250
1,358,2005,4500
1,358,2006,10060
1,358,2007,7894
1,358,2008,16789
1,358,2009,18432
1,358,2010,14817
1,358,2011,9956
1,358,2012,8703
1,359,2003,800
1,359,2004,800
1,359,2005,900
1,359,2006,1500
1,359,2007,2150
1,359,2008,2400
1,359,2009,1450
1,359,2010,3200
1,359,2011,4058
1,359,2012,4202
1,360,2003,4560
1,360,2004,5218
1,360,2005,1100
1,360,2006,1380
1,360,2007,6500
1,360,2008,10600
1,360,2009,5200
1,360,2010,0
1,360,2011,1200
1,360,2012,1300
1,361,2003,2644
1,361,2004,8000
1,361,2005,17000
1,361,2006,75000
1,361,2007,42102
1,361,2008,183570
1,361,2009,127779
1,361,2010,18693
1,361,2011,52808
1,361,2012,84164
1,362,2010,100714
1,362,2011,0
1,362,2012,0
1,363,2003,0
1,363,2004,0
1,363,2005,0
1,363,2006,0
1,363,2007,0
1,363,2008,0
1,363,2009,0
1,363,2010,0
1,363,2011,0
1,363,2012,0
1,364,2009,1730
1,364,2010,0
1,364,2011,125000
1,364,2012,136300
1,365,2003,694
1,365,2004,226
1,365,2005,164
1,365,2006,100
1,365,2007,81
1,365,2008,100
1,365,2009,0
1,365,2010,0
1,365,2011,0
1,365,2012,0
1,366,2003,34996
1,366,2004,33797
1,366,2005,27088
1,366,2006,36187
1,366,2007,16995
1,366,2008,32143
1,366,2009,0
1,366,2010,16424
1,366,2011,0
1,366,2012,0
1,367,2003,5483
1,367,2004,4663
1,367,2005,2935
1,367,2006,2183
1,367,2007,4417
1,367,2008,4371
1,367,2009,0
1,367,2010,5738
1,367,2011,0
1,367,2012,0
1,368,2008,77
1,368,2009,0
1,368,2010,0
1,368,2011,16
1,368,2012,0
1,369,2003,132761
1,369,2004,131399
1,369,2005,134682
1,369,2006,147867
1,369,2007,133113
1,369,2008,134930
1,369,2009,124561
1,369,2010,125519
1,369,2011,126157
1,369,2012,0
1,370,2003,8665
1,370,2004,6552
1,370,2005,6883
1,370,2006,3132
1,370,2007,6370
1,370,2008,4641
1,370,2009,0
1,370,2010,10398
1,370,2011,0
1,370,2012,0
1,371,2003,7152
1,371,2004,2243
1,371,2005,4379
1,371,2006,5516
1,371,2007,6631
1,371,2008,7642
1,371,2009,0
1,371,2010,9557
1,371,2011,0
1,371,2012,0
1,372,2003,3420
1,372,2004,1602
1,372,2005,232
1,372,2006,826
1,372,2007,892
1,372,2008,22449
1,372,2009,1224
1,372,2010,43690
1,372,2011,0
1,372,2012,0
1,373,2003,2866
1,373,2004,0
1,373,2005,0
1,373,2006,0
1,373,2007,0
1,373,2008,0
1,373,2009,0
1,373,2010,0
1,373,2011,0
1,373,2012,0
1,374,2003,22697
1,374,2004,19928
1,374,2005,13731
1,374,2006,14000
1,374,2007,15500
1,374,2008,32548
1,374,2009,0
1,374,2010,30804
1,374,2011,0
1,374,2012,0
1,375,2003,226114
1,375,2004,241438
1,375,2005,254067
1,375,2006,212932
1,375,2007,263139
1,375,2008,277471
1,375,2009,328189
1,375,2010,422068
1,375,2011,467044
1,375,2012,0
1,376,2003,10725
1,376,2004,11730
1,376,2005,11668
1,376,2006,11600
1,376,2007,5354
1,376,2008,8351
1,376,2009,0
1,376,2010,8822
1,376,2011,0
1,376,2012,0
1,377,2004,38
1,377,2005,437
1,377,2006,437
1,377,2007,0
1,377,2008,0
1,377,2009,0
1,377,2010,0
1,377,2011,0
1,377,2012,0
1,378,2004,12953
1,378,2005,15911
1,378,2006,15911
1,378,2007,16000
1,378,2008,19662
1,378,2009,0
1,378,2010,58079
1,378,2011,0
1,378,2012,17251
1,379,2003,1666
1,379,2004,774
1,379,2005,204
1,379,2006,9
1,379,2007,400
1,379,2008,187
1,379,2009,0
1,379,2010,335
1,379,2011,0
1,379,2012,0
1,380,2003,40
1,380,2004,42
1,380,2005,96
1,380,2006,96
1,380,2007,94
1,380,2008,279
1,380,2009,629
1,380,2010,476
1,380,2011,0
1,380,2012,0
1,381,2008,292
1,381,2009,0
1,381,2010,311
1,381,2011,0
1,381,2012,0
1,382,2004,53217
1,382,2005,103874
1,382,2006,141649
1,382,2007,164466
1,382,2008,208648
1,382,2009,170969
1,382,2010,206578
1,382,2011,246420
1,382,2012,0
1,383,2003,7462
1,383,2004,8903
1,383,2005,3577
1,383,2006,5700
1,383,2007,2508
1,383,2008,1795
1,383,2009,990
1,383,2010,0
1,383,2011,0
1,383,2012,0
1,384,2003,0
1,384,2004,0
1,384,2005,0
1,384,2008,2577
1,384,2009,4138
1,384,2010,6359
1,384,2011,8026
1,384,2012,10152
1,385,2008,4
1,385,2009,0
1,385,2010,0
1,385,2011,0
1,385,2012,0
1,386,2003,16347
1,386,2004,14067
1,386,2005,13764
1,386,2006,11174
1,386,2007,9923
1,386,2008,9217
1,386,2009,12210
1,386,2010,15691
1,386,2011,12196
1,386,2012,12440
1,387,2003,39289
1,387,2004,37315
1,387,2005,38265
1,387,2006,33243
1,387,2007,37435
1,387,2008,27060
1,387,2009,26802
1,387,2010,22234
1,387,2011,22671
1,387,2012,15188
1,388,2003,325
1,388,2004,390
1,388,2005,342
1,388,2006,360
1,388,2007,382
1,388,2008,389
1,388,2009,358
1,388,2010,0
1,388,2011,272
1,388,2012,247
1,389,2003,80
1,389,2004,103
1,389,2005,87
1,389,2006,37
1,389,2007,58
1,389,2008,59
1,389,2009,0
1,389,2010,0
1,389,2011,0
1,389,2012,0
1,390,2003,154
1,390,2004,181
1,390,2005,161
1,390,2006,245
1,390,2007,330
1,390,2008,0
1,390,2009,162
1,390,2010,175
1,390,2011,0
1,390,2012,0
1,391,2003,0
1,391,2004,0
1,391,2005,0
1,391,2006,0
1,391,2007,0
1,391,2008,0
1,391,2009,0
1,391,2010,0
1,391,2011,0
1,391,2012,0
1,392,2003,4830
1,392,2004,5103
1,392,2005,5811
1,392,2006,6511
1,392,2007,7661
1,392,2008,6188
1,392,2009,6488
1,392,2010,6942
1,392,2011,7665
1,392,2012,7313
1,393,2003,370
1,393,2004,282
1,393,2005,717
1,393,2006,546
1,393,2007,507
1,393,2008,930
1,393,2009,478
1,393,2010,0
1,393,2011,600
1,393,2012,180
1,394,2003,0
1,394,2004,4
1,394,2005,0
1,394,2006,0
1,394,2007,0
1,394,2008,0
1,394,2009,0
1,394,2010,0
1,394,2011,0
1,394,2012,0
1,395,2003,40
1,395,2004,25
1,395,2005,6
1,395,2006,0
1,395,2007,0
1,395,2008,0
1,395,2009,0
1,395,2010,0
1,395,2011,0
1,395,2012,0
1,396,2003,0
1,396,2004,15
1,396,2005,90
1,396,2006,115
1,396,2007,100
1,396,2008,67
1,396,2009,70
1,396,2010,70
1,396,2011,70
1,396,2012,0
1,397,2004,2
1,397,2005,1
1,397,2006,0
1,397,2007,0
1,397,2008,0
1,397,2009,0
1,397,2010,0
1,397,2011,0
1,397,2012,0
1,398,2003,361
1,398,2004,349
1,398,2005,199
1,398,2006,158
1,398,2007,26
1,398,2008,197
1,398,2009,191
1,398,2010,200
1,398,2011,200
1,398,2012,203
1,399,2003,2546
1,399,2004,2860
1,399,2005,3366
1,399,2006,2713
1,399,2007,2204
1,399,2008,2347
1,399,2009,1072
1,399,2010,1240
1,399,2011,1440
1,399,2012,2052
1,400,2003,4
1,400,2004,3
1,400,2005,2
1,400,2006,6
1,400,2007,302
1,400,2008,2
1,400,2009,74
1,400,2010,80
1,400,2011,156
1,400,2012,189
1,401,2003,438
1,401,2004,638
1,401,2005,297
1,401,2006,392
1,401,2007,381
1,401,2008,427
1,401,2009,459
1,401,2010,460
1,401,2011,460
1,401,2012,278
1,402,2003,10
1,402,2004,5
1,402,2005,0
1,402,2006,0
1,402,2007,0
1,402,2008,0
1,402,2009,0
1,402,2010,0
1,402,2011,0
1,402,2012,0
1,403,2003,222
1,403,2004,431
1,403,2005,458
1,403,2006,370
1,403,2007,860
1,403,2008,370
1,403,2009,120
1,403,2010,20
1,403,2011,0
1,403,2012,85
1,404,2009,15
1,404,2010,6
1,404,2011,0
1,404,2012,15
1,405,2009,14
1,405,2010,15
1,405,2011,0
1,405,2012,1
1,406,2003,0
1,406,2004,30
1,406,2005,31
1,406,2006,42
1,406,2007,0
1,406,2008,0
1,406,2009,48
1,406,2010,0
1,406,2011,0
1,406,2012,0
1,407,2003,0
1,407,2004,2
1,407,2005,4
1,407,2006,5
1,407,2007,10
1,407,2008,0
1,407,2009,0
1,407,2010,0
1,407,2011,0
1,407,2012,10
1,408,2003,0
1,408,2004,0
1,408,2005,0
1,408,2006,0
1,408,2007,14
1,408,2008,0
1,408,2009,160
1,408,2010,0
1,408,2011,0
1,408,2012,0
1,409,2003,200
1,409,2004,186
1,409,2005,177
1,409,2006,151
1,409,2007,88
1,409,2008,0
1,409,2009,7
1,409,2010,0
1,409,2011,0
1,409,2012,50
1,410,2003,0
1,410,2004,0
1,410,2005,0
1,410,2006,0
1,410,2007,0
1,410,2008,0
1,410,2009,0
1,410,2010,0
1,410,2011,0
1,410,2012,10
1,411,2003,9000
1,411,2004,5221
1,411,2005,6096
1,411,2006,6719
1,411,2007,7189
1,411,2008,0
1,411,2009,3800
1,411,2010,2774
1,411,2011,0
1,411,2012,2800
1,412,2003,600
1,412,2004,1610
1,412,2005,166
1,412,2006,1616
1,412,2007,1316
1,412,2008,3122
1,412,2009,2914
1,412,2010,3683
1,412,2011,0
1,412,2012,3900
1,413,2003,0
1,413,2004,0
1,413,2005,10
1,413,2006,24
1,413,2007,6
1,413,2008,0
1,413,2009,0
1,413,2010,0
1,413,2011,0
1,413,2012,0
1,414,2003,3000
1,414,2004,96
1,414,2005,63
1,414,2006,71
1,414,2007,595
1,414,2008,0
1,414,2009,0
1,414,2010,0
1,414,2011,330
1,414,2012,350
1,415,2003,0
1,415,2004,0
1,415,2005,0
1,415,2006,0
1,415,2007,0
1,415,2008,0
1,415,2009,0
1,415,2010,0
1,415,2011,0
1,415,2012,0
1,416,2003,8000
1,416,2004,5272
1,416,2005,6432
1,416,2006,5838
1,416,2007,7003
1,416,2008,0
1,416,2009,3320
1,416,2010,0
1,416,2011,0
1,416,2012,3300
1,417,2003,1000
1,417,2004,573
1,417,2005,482
1,417,2006,507
1,417,2007,1181
1,417,2008,0
1,417,2009,2093
1,417,2010,2197
1,417,2011,0
1,417,2012,2100
1,418,2003,0
1,418,2004,0
1,418,2005,0
1,418,2006,0
1,418,2007,0
1,418,2008,0
1,418,2009,0
1,418,2010,0
1,418,2011,0
1,418,2012,0
1,419,2005,3785
1,419,2006,5364
1,419,2007,105
1,419,2008,0
1,419,2009,0
1,419,2010,0
1,419,2011,0
1,419,2012,1600
1,420,2003,25000
1,420,2004,27737
1,420,2005,65893
1,420,2006,56731
1,420,2007,61724
1,420,2008,0
1,420,2009,31619
1,420,2010,35673
1,420,2011,0
1,420,2012,30000
1,421,2003,4
1,421,2004,3
1,421,2005,7
1,421,2006,5
1,421,2007,1
1,421,2008,2
1,421,2009,2
1,421,2010,3
1,421,2011,0
1,421,2012,0
1,422,2003,8
1,422,2004,16
1,422,2005,4
1,422,2006,8
1,422,2007,14
1,422,2008,12
1,422,2009,12
1,422,2010,8
1,422,2011,8
1,422,2012,9
1,423,2003,1750
1,423,2004,1
1,423,2005,0
1,423,2006,0
1,423,2007,47
1,423,2008,0
1,423,2009,0
1,423,2010,0
1,423,2011,0
1,423,2012,0
1,424,2003,0
1,424,2004,1392
1,424,2005,372
1,424,2006,344
1,424,2007,384
1,424,2008,0
1,424,2009,204
1,424,2010,0
1,424,2011,276
1,424,2012,280
1,425,2003,1e+05
1,425,2004,42588
1,425,2005,63577
1,425,2006,61928
1,425,2007,58479
1,425,2008,67239
1,425,2009,76800
1,425,2010,64256
1,425,2011,0
1,425,2012,79000
1,426,2008,233
1,426,2009,231
1,426,2010,0
1,426,2011,0
1,426,2012,150
1,427,2010,11
1,427,2011,0
1,427,2012,25
1,428,2003,0
1,428,2004,146
1,428,2005,164
1,428,2006,108
1,428,2007,399
1,428,2008,0
1,428,2009,65
1,428,2010,0
1,428,2011,0
1,428,2012,30
1,429,2003,400
1,429,2004,0
1,429,2005,0
1,429,2006,0
1,429,2007,159
1,429,2008,50
1,429,2009,48
1,429,2010,0
1,429,2011,0
1,429,2012,50
1,430,2008,45
1,430,2009,46
1,430,2010,0
1,430,2011,0
1,430,2012,120
1,431,2003,0
1,431,2004,0
1,431,2005,0
1,431,2006,0
1,431,2007,0
1,431,2008,0
1,431,2009,0
1,431,2010,0
1,431,2011,0
1,431,2012,0
1,432,2009,19
1,432,2010,0
1,432,2011,2
1,432,2012,2
1,433,2003,0
1,433,2004,0
1,433,2005,0
1,433,2006,0
1,433,2007,0
1,433,2008,0
1,433,2009,0
1,433,2010,0
1,433,2011,0
1,433,2012,0
1,434,2003,456
1,434,2004,295
1,434,2005,875
1,434,2006,476
1,434,2007,16
1,434,2008,136
1,434,2009,140
1,434,2010,140
1,434,2011,45
1,434,2012,0
1,435,2003,148
1,435,2004,154
1,435,2005,168
1,435,2006,170
1,435,2007,190
1,435,2008,203
1,435,2009,164
1,435,2010,171
1,435,2011,137
1,435,2012,138
1,436,2003,5940
1,436,2004,5241
1,436,2005,4591
1,436,2006,4613
1,436,2007,4592
1,436,2008,4164
1,436,2009,4654
1,436,2010,3977
1,436,2011,3475
1,436,2012,3125
1,437,2003,0
1,437,2004,0
1,437,2005,0
1,437,2006,0
1,437,2007,0
1,437,2008,0
1,437,2009,0
1,437,2010,0
1,437,2011,0
1,437,2012,0
1,438,2003,2021
1,438,2004,1869
1,438,2005,2432
1,438,2006,2118
1,438,2007,2023
1,438,2008,1339
1,438,2009,1216
1,438,2010,784
1,438,2011,594
1,438,2012,511
1,439,2003,9208
1,439,2004,9607
1,439,2005,12729
1,439,2006,12046
1,439,2007,13567
1,439,2008,12809
1,439,2009,15770
1,439,2010,14766
1,439,2011,116
1,439,2012,9728
1,440,2003,0
1,440,2004,0
1,440,2005,0
1,440,2006,0
1,440,2007,0
1,440,2008,0
1,440,2009,0
1,440,2010,0
1,440,2011,0
1,440,2012,0
1,441,2003,0
1,441,2004,0
1,441,2005,0
1,441,2006,0
1,441,2007,0
1,441,2008,0
1,441,2009,0
1,441,2010,0
1,441,2011,0
1,441,2012,0
1,442,2003,0
1,442,2004,0
1,442,2005,0
1,442,2006,0
1,442,2007,0
1,442,2008,0
1,442,2009,0
1,442,2010,0
1,442,2011,0
1,442,2012,0
1,443,2003,0
1,443,2004,0
1,443,2005,0
1,443,2006,0
1,443,2007,0
1,443,2008,0
1,443,2009,0
1,443,2010,0
1,443,2011,0
1,443,2012,0
1,444,2003,157568
1,444,2004,150068
1,444,2005,159741
1,444,2006,155004
1,444,2007,159749
1,444,2008,155108
1,444,2009,154943
1,444,2010,138936
1,444,2011,146240
1,444,2012,160215
1,445,2003,3377
1,445,2004,2458
1,445,2005,2329
1,445,2006,1977
1,445,2007,1773
1,445,2008,1695
1,445,2009,1682
1,445,2010,1471
1,445,2011,1094
1,445,2012,1093
1,446,2003,1824
1,446,2004,1818
1,446,2005,1824
1,446,2006,1745
1,446,2007,1675
1,446,2008,1586
1,446,2009,1657
1,446,2010,1634
1,446,2011,1598
1,446,2012,1596
1,447,2003,0
1,447,2004,0
1,447,2005,0
1,447,2006,0
1,447,2007,0
1,447,2008,0
1,447,2009,0
1,447,2010,0
1,447,2011,0
1,447,2012,0
1,448,2003,8049
1,448,2004,6951
1,448,2005,6129
1,448,2006,5930
1,448,2007,8289
1,448,2008,7991
1,448,2009,9557
1,448,2010,11751
1,448,2011,11685
1,448,2012,2709
1,449,2003,0
1,449,2004,0
1,449,2005,0
1,449,2006,0
1,449,2007,0
1,449,2008,0
1,449,2009,0
1,449,2010,0
1,449,2011,0
1,449,2012,0
1,450,2012,9639
1,451,2003,224861
1,451,2004,234151
1,451,2005,218896
1,451,2006,208182
1,451,2007,204474
1,451,2008,190344
1,451,2009,210188
1,451,2010,200298
1,451,2011,165910
1,451,2012,161116
1,452,2003,0
1,452,2004,0
1,452,2005,0
1,452,2006,0
1,452,2007,0
1,452,2008,0
1,452,2009,0
1,452,2010,0
1,452,2011,0
1,452,2012,20
1,453,2003,4461
1,453,2004,4329
1,453,2005,4582
1,453,2006,4371
1,453,2007,4230
1,453,2008,4138
1,453,2009,4680
1,453,2010,4410
1,453,2011,3274
1,453,2012,4179
1,454,2003,12486
1,454,2004,15093
1,454,2005,8624
1,454,2006,9804
1,454,2007,10169
1,454,2008,10779
1,454,2009,10937
1,454,2010,10272
1,454,2011,693
1,454,2012,610
1,455,2003,0
1,455,2004,0
1,455,2005,0
1,455,2006,0
1,455,2007,0
1,455,2008,0
1,455,2009,0
1,455,2010,0
1,455,2011,0
1,455,2012,0
1,456,2003,2313
1,456,2004,2668
1,456,2005,2738
1,456,2006,3300
1,456,2007,3211
1,456,2008,2638
1,456,2009,2522
1,456,2010,2795
1,456,2011,3082
1,456,2012,3131
1,457,2003,258339
1,457,2004,215203
1,457,2005,203352
1,457,2006,212094
1,457,2007,247516
1,457,2008,225607
1,457,2009,256695
1,457,2010,219649
1,457,2011,118425
1,457,2012,184287
1,458,2003,0
1,458,2004,0
1,458,2005,0
1,458,2006,0
1,458,2007,0
1,458,2008,0
1,458,2009,0
1,458,2010,0
1,458,2011,0
1,458,2012,0
1,459,2003,9
1,459,2004,9
1,459,2005,12
1,459,2006,12
1,459,2007,5
1,459,2008,0
1,459,2009,0
1,459,2010,11
1,459,2011,3
1,459,2012,11
1,460,2004,10
1,460,2005,50
1,460,2006,50
1,460,2007,100
1,460,2008,100
1,460,2009,100
1,460,2010,100
1,460,2011,100
1,460,2012,100
1,461,2003,60000
1,461,2004,60000
1,461,2005,60000
1,461,2006,60000
1,461,2007,60000
1,461,2008,60000
1,461,2009,60000
1,461,2010,60000
1,461,2011,60000
1,461,2012,60000
1,462,2008,100
1,462,2009,200
1,462,2010,200
1,462,2011,200
1,462,2012,200
1,463,2003,1065
1,463,2004,1260
1,463,2005,2062
1,463,2006,3050
1,463,2007,4350
1,463,2008,5146
1,463,2009,6207
1,463,2010,6228
1,463,2011,6779
1,463,2012,6564
1,464,2003,5295
1,464,2004,2590
1,464,2005,6507
1,464,2006,4356
1,464,2007,0
1,464,2008,0
1,464,2009,7010
1,464,2010,8424
1,464,2011,7299
1,464,2012,8392
1,465,2003,34533
1,465,2004,32141
1,465,2005,40075
1,465,2006,43852
1,465,2007,41171
1,465,2008,46432
1,465,2009,54674
1,465,2010,40925
1,465,2011,40805
1,465,2012,39371
1,466,2005,2671
1,466,2006,2705
1,466,2007,2841
1,466,2008,1588
1,466,2009,1694
1,466,2010,2254
1,466,2011,1233
1,466,2012,1138
1,467,2003,2440
1,467,2004,10849
1,467,2005,3226
1,467,2006,5063
1,467,2007,28372
1,467,2008,1637
1,467,2009,2966
1,467,2010,1155
1,467,2011,1616
1,467,2012,2232
1,468,2005,576
1,468,2006,2519
1,468,2007,1225
1,468,2008,397
1,468,2009,34
1,468,2010,0
1,468,2011,136
1,468,2012,120
1,469,2003,3
1,469,2004,19
1,469,2005,74
1,469,2006,137
1,469,2007,260
1,469,2008,569
1,469,2009,546
1,469,2010,515
1,469,2011,263
1,469,2012,346
1,470,2003,4093
1,470,2004,3596
1,470,2005,5500
1,470,2006,5651
1,470,2007,4921
1,470,2008,6149
1,470,2009,5581
1,470,2010,4657
1,470,2011,4850
1,470,2012,5839
1,471,2003,2324
1,471,2004,2426
1,471,2005,1399
1,471,2006,1022
1,471,2007,463
1,471,2008,130
1,471,2009,81
1,471,2010,26
1,471,2011,16
1,471,2012,35
1,472,2003,0
1,472,2004,0
1,472,2005,0
1,472,2006,0
1,472,2007,0
1,472,2008,0
1,472,2009,0
1,472,2010,0
1,472,2011,0
1,472,2012,0
1,473,2003,101
1,473,2004,36
1,473,2005,155
1,473,2006,46
1,473,2007,146
1,473,2008,46
1,473,2009,180
1,473,2010,270
1,473,2011,150
1,473,2012,52
1,474,2003,0
1,474,2004,0
1,474,2005,0
1,474,2006,0
1,474,2007,0
1,474,2008,0
1,474,2009,0
1,474,2010,0
1,474,2011,0
1,474,2012,0
1,475,2003,4696
1,475,2004,3134
1,475,2005,2548
1,475,2006,2064
1,475,2007,3015
1,475,2008,1903
1,475,2009,1714
1,475,2010,1560
1,475,2011,2110
1,475,2012,1872
1,476,2003,114
1,476,2004,45
1,476,2005,57
1,476,2006,66
1,476,2007,5
1,476,2008,208
1,476,2009,304
1,476,2010,141
1,476,2011,34
1,476,2012,181
1,477,2003,27494
1,477,2004,27570
1,477,2005,17401
1,477,2006,14327
1,477,2007,18819
1,477,2008,16633
1,477,2009,17905
1,477,2010,23430
1,477,2011,25699
1,477,2012,12623
1,478,2003,167
1,478,2004,127
1,478,2005,47
1,478,2006,107
1,478,2007,181
1,478,2008,39
1,478,2009,64
1,478,2010,0
1,478,2011,7
1,478,2012,0
1,479,2005,63
1,479,2006,34
1,479,2007,27
1,479,2008,62
1,479,2009,8
1,479,2010,7
1,479,2011,1
1,479,2012,0
1,480,2003,2778
1,480,2004,1850
1,480,2005,2600
1,480,2006,1571
1,480,2007,2361
1,480,2008,2007
1,480,2009,2395
1,480,2010,1952
1,480,2011,1835
1,480,2012,1522
1,481,2003,15785
1,481,2004,20409
1,481,2005,43953
1,481,2006,81617
1,481,2007,98121
1,481,2008,67442
1,481,2009,55035
1,481,2010,54440
1,481,2011,70416
1,481,2012,61310
1,482,2003,23938
1,482,2004,19708
1,482,2005,21297
1,482,2006,27517
1,482,2007,35564
1,482,2008,32992
1,482,2009,33020
1,482,2010,20918
1,482,2011,17338
1,482,2012,23085
1,483,2003,0
1,483,2004,0
1,483,2005,0
1,483,2006,0
1,483,2007,0
1,483,2008,0
1,483,2009,0
1,483,2010,0
1,483,2011,0
1,483,2012,0
1,484,2005,80
1,484,2006,184
1,484,2007,301
1,484,2008,195
1,484,2009,249
1,484,2010,285
1,484,2011,75
1,484,2012,275
1,485,2003,0
1,485,2004,0
1,485,2005,0
1,485,2006,0
1,485,2007,0
1,485,2008,0
1,485,2009,0
1,485,2010,0
1,485,2011,0
1,485,2012,0
1,486,2003,40
1,486,2004,3
1,486,2005,77
1,486,2006,262
1,486,2007,104
1,486,2008,231
1,486,2009,417
1,486,2010,695
1,486,2011,1203
1,486,2012,627
1,487,2003,878
1,487,2004,2018
1,487,2005,1412
1,487,2006,1519
1,487,2007,2309
1,487,2008,2620
1,487,2009,3845
1,487,2010,748
1,487,2011,2655
1,487,2012,81
1,488,2003,5
1,488,2004,0
1,488,2005,9
1,488,2006,8
1,488,2007,0
1,488,2008,0
1,488,2009,0
1,488,2010,0
1,488,2011,0
1,488,2012,0
1,489,2003,238326
1,489,2004,239270
1,489,2005,251706
1,489,2006,283296
1,489,2007,321276
1,489,2008,249976
1,489,2009,240911
1,489,2010,267776
1,489,2011,281022
1,489,2012,284856
1,490,2003,2371
1,490,2004,2809
1,490,2005,2048
1,490,2006,1689
1,490,2007,1109
1,490,2008,443
1,490,2009,918
1,490,2010,911
1,490,2011,722
1,490,2012,676
1,491,2005,339
1,491,2006,496
1,491,2007,415
1,491,2008,263
1,491,2009,270
1,491,2010,280
1,491,2011,307
1,491,2012,205
1,492,2003,3116
1,492,2004,6349
